,model1,model2,phylum1,phylum2,jaccard_distance
1756,20,67,Proteobacteria,Firmicutes,0.6042611060743427
2410,29,46,Firmicutes,Fusobacteria,0.6043405676126878
851,9,97,Firmicutes,Actinobacteria,0.6044508255563532
2574,31,71,Firmicutes,Firmicutes,0.6046039268788084
2373,28,80,Firmicutes,Bacteroidetes,0.6046088538508188
2098,24,99,Proteobacteria,Firmicutes,0.6046776953793497
1109,12,88,Bacteroidetes,Firmicutes,0.6047648136835675
1293,14,99,Actinobacteria,Firmicutes,0.6047678795483061
2258,27,37,Firmicutes,Bacteroidetes,0.6047794117647058
2973,37,77,Bacteroidetes,Bacteroidetes,0.6047860768672951
1707,19,98,Actinobacteria,Firmicutes,0.6047872340425532
202,3,9,Proteobacteria,Firmicutes,0.604830421377184
2936,37,40,Bacteroidetes,Firmicutes,0.6048899755501222
4866,87,95,Firmicutes,Firmicutes,0.6048988285410011
3891,54,77,Proteobacteria,Bacteroidetes,0.604953953636075
2123,25,49,Firmicutes,Fusobacteria,0.6049966239027684
4253,63,70,Firmicutes,Actinobacteria,0.6050473186119874
4401,67,80,Firmicutes,Bacteroidetes,0.6051026067665003
1483,17,37,Actinobacteria,Bacteroidetes,0.605112154407929
585,7,14,Firmicutes,Actinobacteria,0.6051136363636364
1532,17,86,Actinobacteria,Bacteroidetes,0.6051743532058493
1885,22,39,Firmicutes,Proteobacteria,0.6053853296193129
1170,13,62,Actinobacteria,Firmicutes,0.6054303870595032
196,2,100,Firmicutes,Proteobacteria,0.6055133079847909
2317,27,96,Firmicutes,Firmicutes,0.60552663195835
3334,43,81,Firmicutes,Bacteroidetes,0.6055341055341055
2913,36,80,Actinobacteria,Bacteroidetes,0.605568445475638
4501,70,87,Actinobacteria,Firmicutes,0.6056622851365014
3766,51,93,Actinobacteria,Firmicutes,0.6057173678532901
4563,72,92,Proteobacteria,Firmicutes,0.6057454185240219
4803,83,90,Actinobacteria,Proteobacteria,0.6060771968245278
2412,29,48,Firmicutes,Fusobacteria,0.6060935799782372
1955,23,32,Proteobacteria,Firmicutes,0.6060983198506533
27,1,29,Firmicutes,Firmicutes,0.6061093247588425
1567,18,39,Firmicutes,Proteobacteria,0.6062099556431739
609,7,38,Firmicutes,Actinobacteria,0.6062246278755075
4316,64,97,Firmicutes,Actinobacteria,0.6062602965403625
3147,40,68,Firmicutes,Proteobacteria,0.6063370139222275
3293,42,97,Firmicutes,Actinobacteria,0.6063604240282685
2197,26,49,Firmicutes,Fusobacteria,0.6064102564102565
2268,27,47,Firmicutes,Fusobacteria,0.606508875739645
937,10,93,Firmicutes,Firmicutes,0.6065493646138808
1663,19,54,Actinobacteria,Proteobacteria,0.6065837013247692
2801,34,97,Actinobacteria,Actinobacteria,0.6067211625794733
2675,33,37,Firmicutes,Bacteroidetes,0.6067360079247153
2276,27,55,Firmicutes,Firmicutes,0.6067551266586249
3088,39,69,Proteobacteria,Actinobacteria,0.6068451075032909
2413,29,49,Firmicutes,Fusobacteria,0.6069235064209939
356,4,67,Proteobacteria,Firmicutes,0.6069847515986228
83,1,85,Firmicutes,Firmicutes,0.6070087609511889
3166,40,87,Firmicutes,Firmicutes,0.6071085494716619
1755,20,66,Proteobacteria,Firmicutes,0.6071267478574651
1221,14,27,Actinobacteria,Firmicutes,0.6071842410196987
644,7,73,Firmicutes,Tenericutes,0.6072727272727273
321,4,32,Proteobacteria,Firmicutes,0.6072766185125735
1530,17,84,Actinobacteria,Proteobacteria,0.6072834645669292
1732,20,43,Proteobacteria,Firmicutes,0.6073679108095007
4911,91,98,Firmicutes,Firmicutes,0.607416127133608
2150,25,76,Firmicutes,Proteobacteria,0.6074895977808599
1716,20,27,Proteobacteria,Firmicutes,0.6075619295958279
4084,58,96,Firmicutes,Firmicutes,0.6076709796672828
1047,12,26,Bacteroidetes,Firmicutes,0.607728337236534
2022,23,99,Proteobacteria,Firmicutes,0.607843137254902
1754,20,65,Proteobacteria,Firmicutes,0.6078519855595668
4389,67,68,Firmicutes,Proteobacteria,0.6078984485190408
4593,73,95,Tenericutes,Firmicutes,0.6079335793357934
822,9,68,Firmicutes,Proteobacteria,0.6080677290836654
2521,30,87,Firmicutes,Firmicutes,0.6081349206349207
4180,61,72,Firmicutes,Proteobacteria,0.6081763895268719
942,10,98,Firmicutes,Firmicutes,0.608271375464684
2030,24,31,Proteobacteria,Firmicutes,0.6083044982698962
4601,74,77,Proteobacteria,Bacteroidetes,0.608356940509915
4490,70,76,Actinobacteria,Proteobacteria,0.6083601286173633
1448,16,85,Actinobacteria,Firmicutes,0.6085192697768762
1610,18,82,Firmicutes,Bacteroidetes,0.6085434173669468
852,9,98,Firmicutes,Firmicutes,0.6085470085470086
298,4,9,Proteobacteria,Firmicutes,0.6085594989561587
4368,66,80,Firmicutes,Bacteroidetes,0.6085997794928335
2722,33,84,Firmicutes,Proteobacteria,0.6087160262417994
1893,22,47,Firmicutes,Fusobacteria,0.6087196467991169
507,6,29,Proteobacteria,Firmicutes,0.6087759815242495
4556,72,85,Proteobacteria,Firmicutes,0.6088469184890656
2563,31,60,Firmicutes,Firmicutes,0.6089385474860336
2645,32,74,Firmicutes,Proteobacteria,0.6089582284851536
1722,20,33,Proteobacteria,Firmicutes,0.6089594027064862
3047,38,89,Actinobacteria,Actinobacteria,0.6089698668535388
1467,17,21,Actinobacteria,Proteobacteria,0.6090140845070422
4384,66,96,Firmicutes,Firmicutes,0.6090909090909091
927,10,83,Firmicutes,Actinobacteria,0.6091614333210196
1954,23,31,Proteobacteria,Firmicutes,0.6092761770906536
4417,67,96,Firmicutes,Firmicutes,0.6093620546810273
4204,61,96,Firmicutes,Firmicutes,0.6093948370715192
4397,67,76,Firmicutes,Proteobacteria,0.6094117647058823
4334,65,80,Firmicutes,Bacteroidetes,0.6094870380584667
3913,54,99,Proteobacteria,Firmicutes,0.6095666394112838
4658,76,85,Proteobacteria,Firmicutes,0.6095751854349292
1711,20,22,Proteobacteria,Firmicutes,0.6095923261390888
4279,63,96,Firmicutes,Firmicutes,0.6096352994146781
2194,26,46,Firmicutes,Fusobacteria,0.6096630642085188
2887,36,54,Actinobacteria,Proteobacteria,0.6097256857855362
4350,65,96,Firmicutes,Firmicutes,0.6097560975609756
4863,87,92,Firmicutes,Firmicutes,0.6097814776274714
836,9,82,Firmicutes,Bacteroidetes,0.6098339719029374
521,6,43,Proteobacteria,Firmicutes,0.6098677517802644
4404,67,83,Firmicutes,Actinobacteria,0.6098765432098765
2657,32,86,Firmicutes,Bacteroidetes,0.6100558659217877
355,4,66,Proteobacteria,Firmicutes,0.610078277886497
3806,52,85,Proteobacteria,Firmicutes,0.6100893326326853
2706,33,68,Firmicutes,Proteobacteria,0.6101941747572815
3975,56,72,Firmicutes,Proteobacteria,0.6103398755385352
505,6,27,Proteobacteria,Firmicutes,0.6104308390022676
4814,84,85,Proteobacteria,Firmicutes,0.6105527638190955
1239,14,45,Actinobacteria,Firmicutes,0.6106463878326996
3076,39,57,Proteobacteria,Firmicutes,0.6107352277852954
182,2,86,Firmicutes,Bacteroidetes,0.6107613050944476
455,5,71,Actinobacteria,Firmicutes,0.6107888631090488
4356,66,68,Firmicutes,Proteobacteria,0.6108512628624883
354,4,65,Proteobacteria,Firmicutes,0.6108663729809104
105,2,9,Firmicutes,Firmicutes,0.6108682073703935
4322,65,68,Firmicutes,Proteobacteria,0.6109550561797753
1054,12,33,Bacteroidetes,Firmicutes,0.610989010989011
346,4,57,Proteobacteria,Firmicutes,0.6109979633401221
3063,39,44,Proteobacteria,Firmicutes,0.6110838646395291
4721,79,82,Bacteroidetes,Bacteroidetes,0.6111619396157365
4751,80,92,Bacteroidetes,Firmicutes,0.611214953271028
2301,27,80,Firmicutes,Bacteroidetes,0.6112572330352446
3059,39,40,Proteobacteria,Firmicutes,0.6112838738338516
2480,30,46,Firmicutes,Fusobacteria,0.6113138686131387
511,6,33,Proteobacteria,Firmicutes,0.6114369501466276
2435,29,71,Firmicutes,Firmicutes,0.6116402116402117
4679,77,83,Bacteroidetes,Actinobacteria,0.6116473616473617
3062,39,43,Proteobacteria,Firmicutes,0.6116550116550117
3659,49,85,Fusobacteria,Firmicutes,0.6116568434839555
140,2,44,Firmicutes,Firmicutes,0.611716621253406
1811,21,43,Proteobacteria,Firmicutes,0.61188228761799
4371,66,83,Firmicutes,Actinobacteria,0.6118852459016393
4408,67,87,Firmicutes,Firmicutes,0.6119192867198499
4337,65,83,Firmicutes,Actinobacteria,0.6119770303527481
2369,28,76,Firmicutes,Proteobacteria,0.6120077469335055
3717,50,93,Actinobacteria,Firmicutes,0.6121015667206915
275,3,82,Proteobacteria,Bacteroidetes,0.6121112929623568
23,1,25,Firmicutes,Firmicutes,0.6121405750798722
1689,19,80,Actinobacteria,Bacteroidetes,0.6121777290181021
4030,57,84,Firmicutes,Proteobacteria,0.6121779859484777
2069,24,70,Proteobacteria,Actinobacteria,0.6121833534378769
791,9,37,Firmicutes,Bacteroidetes,0.6122345803842265
260,3,67,Proteobacteria,Firmicutes,0.6122350674373795
3660,49,86,Fusobacteria,Bacteroidetes,0.6123024830699775
1929,22,83,Firmicutes,Actinobacteria,0.6125813449023861
2450,29,86,Firmicutes,Bacteroidetes,0.6126305320735952
4419,67,98,Firmicutes,Firmicutes,0.6127659574468085
2376,28,83,Firmicutes,Actinobacteria,0.6128890837352039
4919,92,98,Firmicutes,Firmicutes,0.6129032258064516
2461,29,97,Firmicutes,Actinobacteria,0.6130876747141042
4364,66,76,Firmicutes,Proteobacteria,0.6130917592051432
4482,69,98,Actinobacteria,Firmicutes,0.6131270010672358
2774,34,70,Actinobacteria,Actinobacteria,0.6132556445739257
4165,60,96,Firmicutes,Firmicutes,0.6132572431957858
1604,18,76,Firmicutes,Proteobacteria,0.6132596685082873
988,11,55,Firmicutes,Firmicutes,0.6133408705483324
4405,67,84,Firmicutes,Proteobacteria,0.6134719710669078
4141,60,72,Firmicutes,Proteobacteria,0.613658070678128
3781,52,60,Proteobacteria,Firmicutes,0.6137165910237015
4701,78,83,Bacteroidetes,Actinobacteria,0.6137614678899083
2187,26,39,Firmicutes,Proteobacteria,0.6137865911237016
3782,52,61,Proteobacteria,Firmicutes,0.6139759036144579
4330,65,76,Firmicutes,Proteobacteria,0.6140350877192983
2510,30,76,Firmicutes,Proteobacteria,0.6140350877192983
3210,41,72,Firmicutes,Proteobacteria,0.6141509433962264
4375,66,87,Firmicutes,Firmicutes,0.6141989724427838
1845,21,77,Proteobacteria,Bacteroidetes,0.6143020159756561
3700,50,76,Actinobacteria,Proteobacteria,0.6144781144781144
2953,37,57,Bacteroidetes,Firmicutes,0.6145113524185588
2432,29,68,Firmicutes,Proteobacteria,0.6146118721461187
506,6,28,Proteobacteria,Firmicutes,0.6146415861718353
4194,61,86,Firmicutes,Bacteroidetes,0.6146596858638744
3268,42,72,Firmicutes,Proteobacteria,0.6147732585320242
4471,69,87,Actinobacteria,Firmicutes,0.6148426491310475
4750,80,91,Bacteroidetes,Firmicutes,0.6148689823278488
2120,25,46,Firmicutes,Fusobacteria,0.6149233844103931
4341,65,87,Firmicutes,Firmicutes,0.6149532710280374
4913,91,100,Firmicutes,Proteobacteria,0.6149558755225267
2486,30,52,Firmicutes,Proteobacteria,0.6149653121902874
775,9,21,Firmicutes,Proteobacteria,0.6150490730643403
2066,24,67,Proteobacteria,Firmicutes,0.615171650055371
1853,21,85,Proteobacteria,Firmicutes,0.6152073732718895
259,3,66,Proteobacteria,Firmicutes,0.6152371825586966
838,9,84,Firmicutes,Proteobacteria,0.6152744630071598
133,2,37,Firmicutes,Bacteroidetes,0.6154252509244585
774,9,20,Firmicutes,Proteobacteria,0.6154942965779467
2113,25,39,Firmicutes,Proteobacteria,0.6157611355849242
4101,59,72,Firmicutes,Proteobacteria,0.6158273381294964
3989,56,86,Firmicutes,Bacteroidetes,0.615934065934066
3704,50,80,Actinobacteria,Bacteroidetes,0.6159535129424194
777,9,23,Firmicutes,Proteobacteria,0.6159855769230769
3361,44,52,Firmicutes,Proteobacteria,0.616
258,3,65,Proteobacteria,Firmicutes,0.6160115052732502
4770,81,92,Bacteroidetes,Firmicutes,0.6160477453580901
465,5,81,Actinobacteria,Bacteroidetes,0.6161048689138577
2677,33,39,Firmicutes,Proteobacteria,0.6161434977578475
233,3,40,Proteobacteria,Firmicutes,0.6161764705882353
4372,66,84,Firmicutes,Proteobacteria,0.6162843004948269
250,3,57,Proteobacteria,Firmicutes,0.6163428001993024
3299,43,46,Firmicutes,Fusobacteria,0.6163873370577282
4338,65,84,Firmicutes,Proteobacteria,0.6163890139576766
329,4,40,Proteobacteria,Firmicutes,0.6164588528678304
1043,12,22,Bacteroidetes,Firmicutes,0.6165158371040724
4438,68,85,Proteobacteria,Firmicutes,0.6165452653485952
1052,12,31,Bacteroidetes,Firmicutes,0.616580310880829
834,9,80,Firmicutes,Bacteroidetes,0.61660777385159
3608,48,85,Fusobacteria,Firmicutes,0.6166982922201139
6,1,8,Firmicutes,Firmicutes,0.6167202572347267
2945,37,49,Bacteroidetes,Fusobacteria,0.6167883211678833
2506,30,72,Firmicutes,Proteobacteria,0.6167917448405253
4386,66,98,Firmicutes,Firmicutes,0.6168076109936576
2348,28,55,Firmicutes,Firmicutes,0.6168421052631579
4744,80,85,Bacteroidetes,Firmicutes,0.6168750000000001
1746,20,57,Proteobacteria,Firmicutes,0.6169223616922361
3328,43,75,Firmicutes,Bacteroidetes,0.6170814479638009
1546,17,100,Actinobacteria,Proteobacteria,0.6171296296296296
237,3,44,Proteobacteria,Firmicutes,0.6172772006560963
4061,58,73,Firmicutes,Tenericutes,0.6172953081876724
2275,27,54,Firmicutes,Proteobacteria,0.6173745173745173
2625,32,54,Firmicutes,Proteobacteria,0.617395029991431
4029,57,83,Firmicutes,Actinobacteria,0.6173986486486487
460,5,76,Actinobacteria,Proteobacteria,0.617407639323732
2049,24,50,Proteobacteria,Actinobacteria,0.6175066312997348
4753,80,94,Bacteroidetes,Firmicutes,0.6175251628182357
3506,46,88,Fusobacteria,Firmicutes,0.6175693527080581
882,10,38,Firmicutes,Actinobacteria,0.6176176176176176
2596,31,93,Firmicutes,Firmicutes,0.6176470588235294
4352,65,98,Firmicutes,Firmicutes,0.6176626123744051
270,3,77,Proteobacteria,Bacteroidetes,0.6176683562635772
2035,24,36,Proteobacteria,Actinobacteria,0.6176980913823019
3163,40,84,Firmicutes,Proteobacteria,0.6178226917776757
3749,51,76,Actinobacteria,Proteobacteria,0.6179087875417131
829,9,75,Firmicutes,Bacteroidetes,0.6179087875417131
2439,29,75,Firmicutes,Bacteroidetes,0.6179604261796043
4859,87,88,Firmicutes,Firmicutes,0.618066561014263
560,6,82,Proteobacteria,Bacteroidetes,0.618162506638343
750,8,87,Firmicutes,Firmicutes,0.6183083511777302
3078,39,59,Proteobacteria,Firmicutes,0.6184271754304327
371,4,82,Proteobacteria,Bacteroidetes,0.6184939091915835
1696,19,87,Actinobacteria,Firmicutes,0.6184944237918215
2065,24,66,Proteobacteria,Firmicutes,0.6186020913593836
1808,21,40,Proteobacteria,Firmicutes,0.6186750130412102
3051,38,93,Actinobacteria,Firmicutes,0.6186820217530391
2031,24,32,Proteobacteria,Firmicutes,0.6188449848024316
2955,37,59,Bacteroidetes,Firmicutes,0.6188524590163935
1580,18,52,Firmicutes,Proteobacteria,0.6188699360341152
1825,21,57,Proteobacteria,Firmicutes,0.618895966029724
3883,54,69,Proteobacteria,Actinobacteria,0.6189903846153846
1518,17,72,Actinobacteria,Proteobacteria,0.6190935390549662
1951,23,28,Proteobacteria,Firmicutes,0.6191059399877525
121,2,25,Firmicutes,Firmicutes,0.6191446028513239
4042,57,96,Firmicutes,Firmicutes,0.6192699490662139
210,3,17,Proteobacteria,Actinobacteria,0.6193211488250653
65,1,67,Firmicutes,Firmicutes,0.6193336974330967
1718,20,29,Proteobacteria,Firmicutes,0.6193604905825668
4775,81,97,Bacteroidetes,Actinobacteria,0.619448698315467
2064,24,65,Proteobacteria,Firmicutes,0.6194933920704846
3335,43,82,Firmicutes,Bacteroidetes,0.6195090439276486
2058,24,59,Proteobacteria,Firmicutes,0.6195652173913043
2043,24,44,Proteobacteria,Firmicutes,0.619781631342325
4784,82,88,Bacteroidetes,Firmicutes,0.62
4921,92,100,Firmicutes,Proteobacteria,0.6200093940817285
2669,32,98,Firmicutes,Firmicutes,0.6200696055684455
396,5,12,Actinobacteria,Bacteroidetes,0.6201117318435754
2200,26,52,Firmicutes,Proteobacteria,0.6201431492842535
1615,18,87,Firmicutes,Firmicutes,0.6203605514316013
1048,12,27,Bacteroidetes,Firmicutes,0.6203610832497493
1057,12,36,Bacteroidetes,Actinobacteria,0.6204059243006035
2718,33,80,Firmicutes,Bacteroidetes,0.620433789954338
1077,12,56,Bacteroidetes,Firmicutes,0.6204545454545455
4256,63,73,Firmicutes,Tenericutes,0.6206293706293706
2920,36,87,Actinobacteria,Firmicutes,0.6206395348837209
1993,23,70,Proteobacteria,Actinobacteria,0.6206686930091185
333,4,44,Proteobacteria,Firmicutes,0.6206896551724138
1120,12,99,Bacteroidetes,Firmicutes,0.6207081545064378
4680,77,84,Bacteroidetes,Proteobacteria,0.6207371684464347
407,5,23,Actinobacteria,Proteobacteria,0.6207513416815742
1106,12,85,Bacteroidetes,Firmicutes,0.6207715133531158
4464,69,80,Actinobacteria,Bacteroidetes,0.6208035222894881
1004,11,71,Firmicutes,Firmicutes,0.6208414872798435
1797,21,29,Proteobacteria,Firmicutes,0.6208436724565757
2520,30,86,Firmicutes,Bacteroidetes,0.6209677419354839
438,5,54,Actinobacteria,Proteobacteria,0.6209778520685332
2653,32,82,Firmicutes,Bacteroidetes,0.6210045662100456
4627,75,78,Bacteroidetes,Bacteroidetes,0.6210144927536232
3816,52,95,Proteobacteria,Firmicutes,0.6210359408033826
1795,21,27,Proteobacteria,Firmicutes,0.6210423770092548
348,4,59,Proteobacteria,Firmicutes,0.6211801896733404
4497,70,83,Actinobacteria,Actinobacteria,0.6212581344902386
2050,24,51,Proteobacteria,Actinobacteria,0.6214511041009464
1952,23,29,Proteobacteria,Firmicutes,0.621475054229935
3081,39,62,Proteobacteria,Firmicutes,0.6215195847097688
3644,49,70,Fusobacteria,Actinobacteria,0.6215880893300247
3177,40,98,Firmicutes,Firmicutes,0.6216216216216216
2824,35,55,Actinobacteria,Firmicutes,0.6216397849462365
2160,25,86,Firmicutes,Bacteroidetes,0.6217162872154116
2981,37,85,Bacteroidetes,Firmicutes,0.6217643951399894
2126,25,52,Firmicutes,Proteobacteria,0.6218085106382979
2332,28,39,Firmicutes,Proteobacteria,0.6218097447795823
1008,11,75,Firmicutes,Bacteroidetes,0.6218130311614731
4678,77,82,Bacteroidetes,Bacteroidetes,0.6218487394957983
2482,30,48,Firmicutes,Fusobacteria,0.6220518867924528
1456,16,93,Actinobacteria,Firmicutes,0.6221079691516709
3780,52,59,Proteobacteria,Firmicutes,0.6222894604135148
3389,44,80,Firmicutes,Bacteroidetes,0.6222929936305732
1466,17,20,Actinobacteria,Proteobacteria,0.6223945710130878
778,9,24,Firmicutes,Proteobacteria,0.6224188790560472
68,1,70,Firmicutes,Actinobacteria,0.6224852071005917
1049,12,28,Bacteroidetes,Firmicutes,0.6225014277555683
2196,26,48,Firmicutes,Fusobacteria,0.6226183159188691
64,1,66,Firmicutes,Firmicutes,0.6226927252985885
16,1,18,Firmicutes,Firmicutes,0.6227013316423589
4103,59,74,Firmicutes,Proteobacteria,0.6227069905800694
3329,43,76,Firmicutes,Proteobacteria,0.6228462029355456
2797,34,93,Actinobacteria,Firmicutes,0.6229029905178702
366,4,77,Proteobacteria,Bacteroidetes,0.6229448301059555
2721,33,83,Firmicutes,Actinobacteria,0.6230058774139379
1608,18,80,Firmicutes,Bacteroidetes,0.6230867346938775
1800,21,32,Proteobacteria,Firmicutes,0.623123957754308
2823,35,54,Actinobacteria,Proteobacteria,0.6232905097389142
4435,68,82,Proteobacteria,Bacteroidetes,0.6232948583420777
2585,31,82,Firmicutes,Bacteroidetes,0.6233283803863299
2944,37,48,Bacteroidetes,Fusobacteria,0.6234817813765182
63,1,65,Firmicutes,Firmicutes,0.623574144486692
2942,37,46,Bacteroidetes,Fusobacteria,0.6236448115642746
2639,32,68,Firmicutes,Proteobacteria,0.6236775818639799
1287,14,93,Actinobacteria,Firmicutes,0.6237491661107405
1061,12,40,Bacteroidetes,Firmicutes,0.6237942122186495
2122,25,48,Firmicutes,Fusobacteria,0.6238709677419355
1774,20,85,Proteobacteria,Firmicutes,0.6238850346878098
1982,23,59,Proteobacteria,Firmicutes,0.6239316239316239
2156,25,82,Firmicutes,Bacteroidetes,0.6239612188365651
25,1,27,Firmicutes,Firmicutes,0.6239626556016598
2687,33,49,Firmicutes,Fusobacteria,0.6240378922439314
3609,48,86,Fusobacteria,Bacteroidetes,0.6241830065359477
1948,23,25,Proteobacteria,Firmicutes,0.6243489583333333
3956,55,97,Firmicutes,Actinobacteria,0.6243611584327087
4694,77,98,Bacteroidetes,Firmicutes,0.6243694218083042
3407,44,98,Firmicutes,Firmicutes,0.624390243902439
4606,74,82,Proteobacteria,Bacteroidetes,0.6245468669083376
2516,30,82,Firmicutes,Bacteroidetes,0.6246076585059637
2440,29,76,Firmicutes,Proteobacteria,0.6247178329571106
3308,43,55,Firmicutes,Firmicutes,0.6247394023627519
1520,17,74,Actinobacteria,Proteobacteria,0.6247504990019961
1529,17,83,Actinobacteria,Actinobacteria,0.6247810858143608
