,cycle,model1,model2,model3,model4,model5,model6,model7,model8,model9,model10,model11,model12,model13,model14,model15,model16,model17,model18,model19,model20,model21,model22,model23,model24,model25,model26,model27,model28,model29,model30,model31,model32,model33,model34,model35,model36,model37,model38,model39,model40,model41,model42,model43,model44,model45,model46,model47,model48,model49,model50,model51,model52,model53,model54,model55,model56,model57,model58,model59,model60,model61,model62,model63,model64,model65,model66,model67,model68,model69,model70,model71,model72,model73,model74,model75,model76,model77,model78,model79,model80,model81,model82,model83,model84,model85,model86,model87,model88,model89,model90,model91,model92,model93,model94,model95,model96,model97,model98,model99,model100
10,10,0.13733020896,0.13770359482,0.15210428388,0.12483270872,0.098312946219,0.29670524415,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.24172827238,0.098312946219,0.30195036751,0.13258933196,0.098312946219,0.11401425883,0.16789079534,0.17455793152,0.16509525483,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.22090696035,0.098312946219,0.52513033154,0.098312946219,0.31384056054,0.098312946219,0.098312946219,0.21548181018,0.098312946219,0.14331161933,0.21023290829,0.18660090757,0.15286322922,0.098312946219,0.098312946219,0.33719625436,0.15473015849,0.64753445305,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.26765265206,0.098312946219,0.098312946219,0.24876625518,0.4172486165,0.11367363128,0.32899836332,0.18025123684,0.10661135712,0.14665398221,0.19897148404,0.14230947102,0.098312946219,0.20945297418,0.1564395434,0.098312946219,0.45392646963,0.098312946219,0.10529037603,0.098312946219,0.098312946219,0.098312946219,0.30727926941,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.098312946219,0.29632447493,0.098312946219,0.347801332
11,11,0.13722477629,0.13754947188,0.151975247,0.12539343554,0.09814581421,0.2965819553,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.24159429156,0.09814581421,0.30181422754,0.13242552926,0.09814581421,0.11385353091,0.16772397611,0.17439079951,0.16514145158,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.22074275508,0.09814581421,0.52500308267,0.09814581421,0.31373459619,0.09814581421,0.09814581421,0.21531950813,0.09814581421,0.14342688219,0.21064001542,0.18783446648,0.15308006244,0.09814581421,0.09814581421,0.33703049458,0.15488430823,0.64741805408,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.26753132583,0.09814581421,0.09814581421,0.24891781727,0.41709415667,0.11350649927,0.3295057578,0.18013052723,0.1064445088,0.14649034379,0.19880724205,0.14216305771,0.09814581421,0.20965056109,0.15675491201,0.09814581421,0.45376403892,0.09814581421,0.10512359492,0.09814581421,0.09814581421,0.09814581421,0.30712551595,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.09814581421,0.29772531925,0.09814581421,0.34763419999
12,12,0.13711952285,0.13739561095,0.15184642947,0.12595320913,0.097978966326,0.29645887605,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.24146053851,0.097978966326,0.30167831901,0.13226200502,0.097978966326,0.11369307623,0.16755744048,0.17422395163,0.1651875698,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.22057882896,0.097978966326,0.52487605013,0.097978966326,0.31362881197,0.097978966326,0.097978966326,0.21515748199,0.097978966326,0.14349197434,0.21104643047,0.18906592835,0.15329652704,0.097978966326,0.097978966326,0.33686501659,0.15484903078,0.647301853,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.26741020584,0.097978966326,0.097978966326,0.2490691217,0.41693995942,0.11333965138,0.33001228971,0.18001002282,0.10627794411,0.14632698356,0.19864327927,0.1420168933,0.097978966326,0.20984781209,0.15706974448,0.097978966326,0.45360188434,0.097978966326,0.10495709735,0.097978966326,0.097978966326,0.097978966326,0.30697202387,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.097978966326,0.29863299714,0.097978966326,0.34746735211
13,13,0.13701444835,0.13724201158,0.15171783094,0.12651203111,0.097812402084,0.29633600603,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.24132701284,0.097812402084,0.30154264153,0.13209875877,0.097812402084,0.11353289433,0.16739118796,0.17405738739,0.16523360962,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.22041518151,0.097812402084,0.52474923354,0.097812402084,0.31352320759,0.097812402084,0.097812402084,0.2149957313,0.097812402084,0.14355695583,0.21145215461,0.19029529673,0.15351262365,0.097812402084,0.097812402084,0.33669981991,0.1546871379,0.64718584945,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.26728929176,0.097812402084,0.097812402084,0.24922016891,0.41678602431,0.11317308714,0.33051796051,0.17988972327,0.10611166259,0.14616390104,0.19847959522,0.14187097737,0.097812402084,0.21004472777,0.15729891963,0.097812402084,0.45344000542,0.097812402084,0.10479088282,0.097812402084,0.097812402084,0.097812402084,0.30681879273,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.097812402084,0.29848650702,0.097812402084,0.34730078786
14,14,0.13690955247,0.13708867333,0.15158945102,0.12706990308,0.097646121,0.2962133449,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.24119371416,0.097646121,0.3014071947,0.13193579004,0.097646121,0.11337298473,0.16722521807,0.1738911063,0.16527957117,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.22025181227,0.097646121,0.52462263254,0.097646121,0.31341778273,0.097646121,0.097646121,0.21483425559,0.097646121,0.14362182686,0.21185718902,0.19152257518,0.1537283529,0.097646121,0.097646121,0.33653490407,0.15452552023,0.64707004311,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.26716858324,0.097646121,0.097646121,0.24937095934,0.41663235088,0.11300680606,0.33102277167,0.17976962824,0.10594566375,0.14600109577,0.19831618944,0.1417253095,0.097646121,0.21024130869,0.15725826437,0.097646121,0.45327840169,0.097646121,0.10462495085,0.097646121,0.097646121,0.097646121,0.30666582208,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.097646121,0.29834026593,0.097646121,0.34713450678
15,15,0.13680483492,0.13693559576,0.15146128935,0.12762682668,0.097480122594,0.29609089228,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.2410606421,0.097480122594,0.30127197813,0.13177309836,0.097480122594,0.11321334698,0.16705953032,0.1737251079,0.16532545458,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.22008872075,0.097480122594,0.52449624676,0.097480122594,0.3133125371,0.097480122594,0.097480122594,0.21467305439,0.097480122594,0.1436865876,0.21226153487,0.19274776726,0.15394371541,0.097480122594,0.097480122594,0.33637026859,0.15436417732,0.64695443364,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.26704807992,0.097480122594,0.097480122594,0.24952149343,0.41647893871,0.11284080765,0.33152672465,0.17964973736,0.1057799471,0.14583856726,0.19815306145,0.14157988926,0.097480122594,0.21043755542,0.15721767824,0.097480122594,0.4531170727,0.097480122594,0.10445930097,0.097480122594,0.097480122594,0.097480122594,0.30651311148,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.097480122594,0.29819427346,0.097480122594,0.34696850837
16,16,0.13670029538,0.13678277841,0.15133334556,0.1281828035,0.097314406386,0.29596864784,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.24092779625,0.097314406386,0.30113699143,0.13161068325,0.097314406386,0.11305398062,0.16689412425,0.17355939169,0.16537125999,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.21992590649,0.097314406386,0.52437007584,0.097314406386,0.31320747038,0.097314406386,0.097314406386,0.21451212722,0.097314406386,0.14375123825,0.21266519333,0.19397087652,0.1541587118,0.097314406386,0.097314406386,0.33620591298,0.15420310869,0.64683902071,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.26692778145,0.097314406386,0.097314406386,0.24967177161,0.41632578733,0.11267509144,0.33202982091,0.17953005029,0.10561451217,0.14567631505,0.19799021078,0.14143471624,0.097314406386,0.21063346854,0.15717716109,0.097314406386,0.45295601796,0.097314406386,0.1042939327,0.097314406386,0.097314406386,0.097314406386,0.30636066049,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.097314406386,0.29804852917,0.097314406386,0.34680279217
17,17,0.13659593357,0.13663022086,0.15120561927,0.12873783517,0.097148971895,0.29584661121,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.24079517624,0.097148971895,0.3010022342,0.13144854425,0.097148971895,0.11289488518,0.16672899937,0.1733939572,0.16541698754,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.21976336901,0.097148971895,0.52424411941,0.097148971895,0.31310258228,0.097148971895,0.097148971895,0.21435147364,0.097148971895,0.143815779,0.21306816558,0.19519190648,0.15418564255,0.097148971895,0.097148971895,0.33604183678,0.15404231387,0.64672380398,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.2668076875,0.097148971895,0.097148971895,0.24982179432,0.41617289631,0.11250965695,0.33253206191,0.1794105667,0.10544935849,0.14551433867,0.19782763695,0.14128979001,0.097148971895,0.2108290486,0.15713671283,0.097148971895,0.45279523701,0.097148971895,0.10412884555,0.097148971895,0.097148971895,0.097148971895,0.30620846867,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.097148971895,0.29790303265,0.097148971895,0.34663735767
18,18,0.13649174916,0.13647792266,0.15107811011,0.12929192328,0.096983818643,0.29572478204,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.24066278169,0.096983818643,0.30086770606,0.13128668089,0.096983818643,0.1127360602,0.1665641552,0.17322880395,0.16546263734,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.21960110784,0.096983818643,0.5241183771,0.096983818643,0.31299787249,0.096983818643,0.096983818643,0.21419109316,0.096983818643,0.14388021003,0.21347045277,0.1964108607,0.15418121099,0.096983818643,0.096983818643,0.33587803951,0.15388179241,0.64660878312,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.2666877977,0.096983818643,0.096983818643,0.24997156199,0.4160202652,0.1123445037,0.3330334491,0.17929128623,0.10528448556,0.14535263764,0.1976653395,0.14114511016,0.096983818643,0.21102429618,0.15709633333,0.096983818643,0.45263472939,0.096983818643,0.10396403905,0.096983818643,0.096983818643,0.096983818643,0.30605653557,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.096983818643,0.29775778347,0.096983818643,0.34647220442
19,19,0.13638774188,0.13632588336,0.15095081772,0.12984506944,0.096818946151,0.29560315998,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.24053061221,0.096818946151,0.30073340662,0.13112509269,0.096818946151,0.11257750522,0.16639959126,0.17306393145,0.16550820955,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.21943912252,0.096818946151,0.52399284856,0.096818946151,0.3128933407,0.096818946151,0.096818946151,0.21403098533,0.096818946151,0.14394453152,0.21387205607,0.1976277427,0.15417678697,0.096818946151,0.096818946151,0.33571452069,0.15372154383,0.64649395779,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.26656811171,0.096818946151,0.096818946151,0.25012107505,0.41586789357,0.11217963121,0.33353398393,0.17917220853,0.10511989292,0.14519121151,0.19750331795,0.14100067626,0.096818946151,0.21121921183,0.15705602247,0.096818946151,0.45247449464,0.096818946151,0.10379951272,0.096818946151,0.096818946151,0.096818946151,0.30590486076,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.096818946151,0.29761202276,0.096818946151,0.34630733193
20,20,0.1362839114,0.13617410253,0.15082374172,0.13039727525,0.096654353943,0.29548174468,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.24039866741,0.096654353943,0.30059933549,0.1309637792,0.096654353943,0.11241921978,0.16623530708,0.17289933925,0.16555370428,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.21927741257,0.096654353943,0.52386753341,0.096654353943,0.31278898662,0.096654353943,0.096654353943,0.21387114969,0.096654353943,0.14400874367,0.21427297665,0.19884255599,0.15417237047,0.096654353943,0.096654353943,0.33555127986,0.15356156767,0.64637932767,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.2664486292,0.096654353943,0.096654353943,0.25027033394,0.41571578097,0.112015039,0.33403366785,0.17905333327,0.10495558008,0.14503005981,0.19734157184,0.1408564879,0.096654353943,0.21141379613,0.15701578014,0.096654353943,0.45231453228,0.096654353943,0.10363526608,0.096654353943,0.096654353943,0.096654353943,0.30575344379,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.096654353943,0.29745492016,0.096654353943,0.34614273972
21,21,0.13618025744,0.13602257973,0.15069688176,0.13094854231,0.096490041541,0.29536053579,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.24026694692,0.096490041541,0.30046549228,0.13080273993,0.096490041541,0.11226120343,0.16607130219,0.17273502684,0.16559912166,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.21911597754,0.096490041541,0.5237424313,0.096490041541,0.31268480994,0.096490041541,0.096490041541,0.21371158576,0.096490041541,0.14407284665,0.21467321566,0.20005530411,0.15416796147,0.096490041541,0.096490041541,0.33538831654,0.15340186348,0.64626489241,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.2663293498,0.096490041541,0.096490041541,0.25041933909,0.41556392696,0.1118507266,0.33453250231,0.17893466009,0.10479154658,0.14486918206,0.1971801007,0.14071254466,0.096490041541,0.21160804963,0.15697560623,0.096490041541,0.45215484186,0.096490041541,0.10347129866,0.096490041541,0.096490041541,0.096490041541,0.30560228424,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.096490041541,0.29729808463,0.096490041541,0.34597842732
22,22,0.13607677968,0.13587131451,0.15057023746,0.13149887222,0.09632600847,0.29523953295,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.24013545036,0.09632600847,0.3003318766,0.13064197443,0.09632600847,0.11210345571,0.1659075761,0.17257099377,0.16564446184,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.21895481694,0.09632600847,0.52361754186,0.09632600847,0.31258081036,0.09632600847,0.09632600847,0.2135522931,0.09632600847,0.14413684066,0.21507277427,0.20126599055,0.15416355998,0.09632600847,0.09632600847,0.33522563025,0.15324243078,0.6461506517,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.26621027317,0.09632600847,0.09632600847,0.25056809094,0.4154123311,0.11168669353,0.33503048875,0.17881618866,0.10462779193,0.14470857781,0.19701890406,0.14056884612,0.09632600847,0.21180197291,0.15693550061,0.09632600847,0.45199542292,0.09632600847,0.10330760999,0.09632600847,0.09632600847,0.09632600847,0.30545138165,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.09632600847,0.29714151572,0.09632600847,0.34581439425
23,23,0.13597347784,0.13572030645,0.15044380845,0.13204826656,0.096162254256,0.29511873581,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.24000417734,0.096162254256,0.30019848807,0.13048148224,0.096162254256,0.11194597616,0.16574412835,0.17240723956,0.16568972494,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.21879393031,0.096162254256,0.52349286474,0.096162254256,0.31247698758,0.096162254256,0.096162254256,0.21339327123,0.096162254256,0.14420072588,0.21547165363,0.20247461882,0.15415916596,0.096162254256,0.096162254256,0.33506322053,0.15308326912,0.6460366052,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.26609139898,0.096162254256,0.096162254256,0.2507165899,0.41526099296,0.11152293931,0.33552762862,0.17869791863,0.10446431567,0.14454824658,0.19685798146,0.14042539187,0.096162254256,0.21199556651,0.15689546317,0.096162254256,0.45183627498,0.096162254256,0.10314419959,0.096162254256,0.096162254256,0.096162254256,0.3053007356,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.096162254256,0.29698521298,0.096162254256,0.34565064004
24,24,0.13587035162,0.1355695551,0.15031759437,0.13259672694,0.095998778424,0.29499646979,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.23987312748,0.095998778424,0.3000653263,0.13032126288,0.095998778424,0.11178876433,0.16558095846,0.17224376373,0.1657349111,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.21863331719,0.095998778424,0.52336839957,0.095998778424,0.31237334129,0.095998778424,0.095998778424,0.2132345197,0.095998778424,0.1442645025,0.21586985489,0.20368119243,0.15415477942,0.095998778424,0.095998778424,0.33490108691,0.15292437803,0.64592275257,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.26597272687,0.095998778424,0.095998778424,0.25086483642,0.41510991209,0.11135946348,0.33602392334,0.17857984966,0.10430111731,0.14438818791,0.19669733242,0.14028218149,0.095998778424,0.21218883101,0.15685549379,0.095998778424,0.4516773976,0.095998778424,0.10298106699,0.095998778424,0.095998778424,0.095998778424,0.30515034565,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.095998778424,0.29682917595,0.095998778424,0.3454871642
25,25,0.1357674007,0.13541906003,0.15019159486,0.13314425493,0.0958355805,0.29487120357,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.23974230041,0.0958355805,0.29993197008,0.13016131589,0.0958355805,0.11163181975,0.16541806595,0.1720805658,0.16578002043,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.21847297711,0.0958355805,0.52324414598,0.0958355805,0.31226987121,0.0958355805,0.0958355805,0.21307603804,0.0958355805,0.1443281707,0.21626737921,0.20488571486,0.15415040033,0.0958355805,0.0958355805,0.33473922891,0.15276575706,0.6458090935,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.26585425651,0.0958355805,0.0958355805,0.25101283092,0.41495908806,0.11119626556,0.33651937437,0.1784619814,0.1041381964,0.14422840135,0.19653695648,0.14013921457,0.0958355805,0.21238176695,0.15681559236,0.0958355805,0.45151879031,0.0958355805,0.10281821171,0.0958355805,0.0958355805,0.0958355805,0.30500021136,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.0958355805,0.29667340418,0.0958355805,0.34532396628
26,26,0.13566462481,0.1352688208,0.15006580954,0.13316013582,0.095672660014,0.2947461503,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.23961169575,0.095672660014,0.29979854131,0.13000164082,0.095672660014,0.11147514199,0.16525545037,0.17191764532,0.16582505308,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.21831290961,0.095672660014,0.52312010363,0.095672660014,0.31216657703,0.095672660014,0.095672660014,0.21291782581,0.095672660014,0.14439173066,0.21666422774,0.2060881896,0.15414602868,0.095672660014,0.095672660014,0.33457764607,0.15260740574,0.64569562764,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.26573598754,0.095672660014,0.095672660014,0.25116057382,0.41480852042,0.11103334507,0.33701398312,0.17834431352,0.10397555245,0.14406888642,0.19637685319,0.1399964907,0.095672660014,0.21257437491,0.15677575877,0.095672660014,0.45136045265,0.095672660014,0.10265563328,0.095672660014,0.095672660014,0.095672660014,0.3048503323,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.095672660014,0.29651789723,0.095672660014,0.34516104579
27,27,0.13556202363,0.13511883697,0.14994023806,0.13306667333,0.095510016492,0.29462130962,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.23948131311,0.095510016492,0.29966533937,0.12984223719,0.095510016492,0.11131873057,0.16509311123,0.1717550018,0.16587000918,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.21815311423,0.095510016492,0.52299627215,0.095510016492,0.31206345844,0.095510016492,0.095510016492,0.21275988253,0.095510016492,0.14445518257,0.21706040162,0.20728862014,0.15414166447,0.095510016492,0.095510016492,0.33441633793,0.15244932362,0.64558235468,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.26561791963,0.095510016492,0.095510016492,0.25130806557,0.41465820876,0.11087070155,0.33750775105,0.17822684568,0.10381318499,0.14390964267,0.19621702207,0.13985400945,0.095510016492,0.21276665543,0.15673599289,0.095510016492,0.45120238417,0.095510016492,0.10249333124,0.095510016492,0.095510016492,0.095510016492,0.30470070803,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.095510016492,0.29636265464,0.095510016492,0.34499840227
28,28,0.13545959688,0.13496910812,0.14981488005,0.13297336973,0.095347649463,0.29449668118,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.23935115212,0.095347649463,0.29953236388,0.12968310455,0.095347649463,0.11116258505,0.16493104807,0.17159263477,0.16591488885,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.2179935905,0.095347649463,0.52287265119,0.095347649463,0.31196051516,0.095347649463,0.095347649463,0.21260220776,0.095347649463,0.14451852661,0.21745590201,0.20848700994,0.15413730768,0.095347649463,0.095347649463,0.334255304,0.15229151024,0.64546927428,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.26550005244,0.095347649463,0.095347649463,0.25145530657,0.41450815262,0.11070833452,0.33800067956,0.17810957753,0.10365109356,0.14375066963,0.19605746266,0.13971177042,0.095347649463,0.21295860907,0.15669629461,0.095347649463,0.4510445844,0.095347649463,0.10233130511,0.095347649463,0.095347649463,0.095347649463,0.30455133813,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.095347649463,0.29620767596,0.095347649463,0.34483603524
